truth,plugin_estimate_riesz,plugin_estimate_propensity,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,2.184453718781471210e+00,2.179862383067607823e+00,2.134287062404677471e+00,6.603888401330499036e+00,1.975009010926919828e+00,2.293565113882435114e+00,2.179654278758795805e+00,7.164227302178916013e+00,2.013756431864839769e+00,2.345552125652751840e+00
2.121539888279284192e+00,1.965518090665340445e+00,1.980691183686256407e+00,1.948658018800371927e+00,7.002180781363805728e+00,1.784647111572568390e+00,2.112668926028175687e+00,1.965548908127181305e+00,7.120345232711504657e+00,1.800159917423493461e+00,2.130937898830869148e+00
2.121539888279284192e+00,2.059292361021042073e+00,2.133666603684425400e+00,2.098109559598844598e+00,7.759621091539949944e+00,1.925455685083211854e+00,2.270763434114477342e+00,2.060175175631506761e+00,7.497755348767679351e+00,1.890459599010426039e+00,2.229890752252587482e+00
2.121539888279284192e+00,2.240616549849510086e+00,2.240935403943062010e+00,2.228603893052321538e+00,6.711216600042010150e+00,2.068036742953923923e+00,2.389171043150719154e+00,2.225284879098180735e+00,6.315987526778013006e+00,2.069517431655300665e+00,2.381052326541060804e+00
2.121539888279284192e+00,2.084299940943718177e+00,2.108217209041118423e+00,2.058816328848478872e+00,1.266398724086513639e+01,1.838248939181494013e+00,2.279383718515463730e+00,2.065254573679267569e+00,6.749213786249085523e+00,1.904233520145096170e+00,2.226275627213438746e+00
2.121539888279284192e+00,2.150922409892082054e+00,2.197989112317562110e+00,2.170941178918932568e+00,6.518776400310052566e+00,2.012692856907509320e+00,2.329189500930355816e+00,2.164706792104014621e+00,7.060394030114919950e+00,2.000015536397800719e+00,2.329398047810228523e+00
2.121539888279284192e+00,2.008641546964645475e+00,2.001992919623851730e+00,1.974768805281666761e+00,6.004249807700152708e+00,1.822894100141999374e+00,2.126643510421334149e+00,1.982282727670507283e+00,7.227988740767668396e+00,1.815648272810376218e+00,2.148917182530638570e+00
2.121539888279284192e+00,2.131538739085197420e+00,2.172576208114624041e+00,2.152470157328847389e+00,6.886467172310430485e+00,1.989820065754487111e+00,2.315120248903207667e+00,2.142839383223792638e+00,7.394338001650537784e+00,1.974298323338847361e+00,2.311380443108737914e+00
2.121539888279284192e+00,2.039570597648620698e+00,2.037311104655265659e+00,2.035545725975767883e+00,6.605740148382809096e+00,1.876245345078459970e+00,2.194846106873075797e+00,2.020251419701802220e+00,6.956940657397598926e+00,1.856771196954649650e+00,2.183731642448954791e+00
2.121539888279284192e+00,2.163991730451583884e+00,2.176010286569595387e+00,2.183975988597085305e+00,6.380391255437231735e+00,2.027416379991009432e+00,2.340535597203161178e+00,2.154110984880870383e+00,6.823297312750504773e+00,1.992208610109336142e+00,2.316013359652404624e+00
2.121539888279284192e+00,2.159861179471016079e+00,2.174891447544097911e+00,2.127466018192121222e+00,6.630755590833007140e+00,1.967864293020542776e+00,2.287067743363699890e+00,2.137000432646309456e+00,6.868064238482144646e+00,1.974567814066933602e+00,2.299433051225685531e+00
2.121539888279284192e+00,2.256432919144630400e+00,2.267666124403476591e+00,2.262055828109557076e+00,6.423676343774692654e+00,2.104966060644438919e+00,2.419145595574675234e+00,2.214628792582464811e+00,7.841149475444371575e+00,2.041070272696902776e+00,2.388187312468026846e+00
2.121539888279284192e+00,1.908090708732604890e+00,1.923485766232013727e+00,1.919496798562758899e+00,6.330043614215355774e+00,1.763556118981163712e+00,2.075437478144353864e+00,1.919234640296024530e+00,6.745547951452544488e+00,1.758257321985959187e+00,2.080211958606089873e+00
2.121539888279284192e+00,2.107775746881961787e+00,2.131197962701320670e+00,2.130958324351406752e+00,8.753617860933497141e+00,1.947579213287572220e+00,2.314337435415241284e+00,2.094402954384524840e+00,8.219412965505798141e+00,1.916707437141440984e+00,2.272098471627608696e+00
2.121539888279284192e+00,2.193546021819114511e+00,2.193131461918353953e+00,2.175592963966846760e+00,9.697944966149506740e+00,1.982575800528048049e+00,2.368610127405645471e+00,2.176189104751006909e+00,7.245311538756467051e+00,2.009355089012948348e+00,2.343023120489065469e+00
2.121539888279284192e+00,2.203163208663463379e+00,2.220635708570480205e+00,2.214456626233877401e+00,7.106088125484314233e+00,2.049233298150762828e+00,2.379679954316991974e+00,2.205729680879855437e+00,7.007946377055040976e+00,2.041651264255076370e+00,2.369808097504634503e+00
2.121539888279284192e+00,2.024936506628990163e+00,2.047321952819824098e+00,2.032737391680508487e+00,6.381124285552983721e+00,1.876168789925940938e+00,2.189305993435076036e+00,2.015357638296263243e+00,7.026664948757482598e+00,1.851060237016916243e+00,2.179655039575610243e+00
2.121539888279284192e+00,2.231637020111084002e+00,2.237072395265102376e+00,2.216152899488806227e+00,5.733097726390322002e+00,2.067747144122981329e+00,2.364558654854631126e+00,2.236324174102861218e+00,6.884229738005898547e+00,2.073700507431852191e+00,2.398947840773870244e+00
2.121539888279284192e+00,2.061762309908866886e+00,2.116555589079856858e+00,2.113398212855728264e+00,6.172251143961484665e+00,1.959413408428010595e+00,2.267383017283445934e+00,2.064689430128899605e+00,7.289046335598471593e+00,1.897352642772278219e+00,2.232026217485520991e+00
2.121539888279284192e+00,1.992499245166778454e+00,2.041090614080429244e+00,2.059335847296111854e+00,5.687299951162378520e+00,1.911524036224109269e+00,2.207147658368114662e+00,1.983743521207579796e+00,6.938417519668828248e+00,1.820481079894337828e+00,2.147005962520821765e+00
2.121539888279284192e+00,1.985631470680236710e+00,1.987227139949798493e+00,1.935298090846190311e+00,5.862818028662984737e+00,1.785222770626936128e+00,2.085373411065444493e+00,1.977244544048163855e+00,6.578696880114215162e+00,1.818270577831532009e+00,2.136218510264795700e+00
2.121539888279284192e+00,2.265346999168396103e+00,2.274706191658973697e+00,2.248822152039036126e+00,7.230945313912357619e+00,2.082153620162362717e+00,2.415490683915709536e+00,2.258330994768650068e+00,6.165219763648594586e+00,2.104433924478041895e+00,2.412228065059258242e+00
2.121539888279284192e+00,2.049398639380931808e+00,2.111992172062397088e+00,2.077864546988916317e+00,5.652998770422398955e+00,1.930499150519953133e+00,2.225229943457879500e+00,2.034944460660917720e+00,6.669098605499416799e+00,1.874881944115392329e+00,2.195006977206443111e+00
2.121539888279284192e+00,2.086702530264854527e+00,2.106674140095710968e+00,2.150749187314651145e+00,9.026867446995012756e+00,1.964529924121027671e+00,2.336968450508274842e+00,2.111308929126826328e+00,7.058297480333649787e+00,1.946642127371130071e+00,2.275975730882522363e+00
2.121539888279284192e+00,1.954828053712844849e+00,1.942455785453319539e+00,1.972978850787272309e+00,5.032682737846918997e+00,1.833933699826468366e+00,2.112024001748076252e+00,1.914071071879472674e+00,6.089406588939207055e+00,1.761123158026197677e+00,2.067018985732747893e+00
2.121539888279284192e+00,2.075209981799125636e+00,2.094245116889476677e+00,2.131506057283141686e+00,8.297316595752223023e+00,1.952970426569713203e+00,2.310041687996570392e+00,2.072441677897935985e+00,6.892217553398769958e+00,1.909723691943288948e+00,2.235159663852583023e+00
2.121539888279284192e+00,1.989386048436164955e+00,2.026190831542014958e+00,2.023916156150400436e+00,6.044054019198095595e+00,1.871538868078485240e+00,2.176293444222315632e+00,2.007646772830486093e+00,7.130755754432494875e+00,1.842136920234854092e+00,2.173156625426118094e+00
2.121539888279284192e+00,2.105515079259872468e+00,2.127273761034012001e+00,2.153402399617712959e+00,1.557378701193238690e+01,1.908804238984728174e+00,2.398000560250697966e+00,2.092597065226233344e+00,8.145335560348227588e+00,1.915704100163645895e+00,2.269490030288820570e+00
2.121539888279284192e+00,1.987492238521575860e+00,2.011455159127712111e+00,1.991975155591848790e+00,6.742440285826234891e+00,1.831034922579621416e+00,2.152915388604076163e+00,1.990592616514185842e+00,7.300372886441203413e+00,1.823125866141007245e+00,2.158059366887364661e+00
2.121539888279284192e+00,1.997005624175071770e+00,2.006324009776115247e+00,2.008764400128275174e+00,6.826972993283408897e+00,1.846818423176090462e+00,2.170710377080459885e+00,1.990298265585632276e+00,6.402568281171514997e+00,1.833466807296969758e+00,2.147129723874294793e+00
2.121539888279284192e+00,2.107768586277961820e+00,2.134515446424484431e+00,2.131630545427673606e+00,6.203461881055482685e+00,1.977256910495206021e+00,2.286004180360141191e+00,2.102521191289445035e+00,6.460432835738205704e+00,1.944982628449193562e+00,2.260059754129696508e+00
2.121539888279284192e+00,2.173225949168205329e+00,2.150328025579452351e+00,2.175849414004012772e+00,6.074407501203184623e+00,2.023089982685936317e+00,2.328608845322089227e+00,2.174264876097703247e+00,7.217715264955148591e+00,2.007748885989090404e+00,2.340780866206316091e+00
2.121539888279284192e+00,2.010273788452148658e+00,2.041983866453170648e+00,2.039730158346407141e+00,6.137082186315881316e+00,1.886184676723042131e+00,2.193275639969772151e+00,2.015164625386649533e+00,6.532661739503424769e+00,1.856747854372730711e+00,2.173581396400568355e+00
2.121539888279284192e+00,2.051488004803657450e+00,2.105052672863006791e+00,2.097640627603105212e+00,6.937902219889164890e+00,1.934384248959187591e+00,2.260897006247022833e+00,2.048157240725864803e+00,7.153421475178022071e+00,1.882384553171358776e+00,2.213929928280371051e+00
2.121539888279284192e+00,2.038030865907669131e+00,2.053384561061859070e+00,2.075988848878012494e+00,5.331294160165761298e+00,1.932878053877450819e+00,2.219099643878574390e+00,2.028257673621817858e+00,6.865977974582328613e+00,1.865849727427195237e+00,2.190665619816440479e+00
2.121539888279284192e+00,2.105602806687354889e+00,2.079652292013168147e+00,2.100752086777938565e+00,6.024238070713054505e+00,1.948624794774000968e+00,2.252879378781876163e+00,2.099578842350805719e+00,7.146776375163928385e+00,1.933883169133821189e+00,2.265274515567790470e+00
2.121539888279284192e+00,2.035406228661537309e+00,2.020470881342887992e+00,2.022470809301128547e+00,6.196945024835298632e+00,1.868178281914325778e+00,2.176763336687931094e+00,2.009497767069907681e+00,7.792186371104623532e+00,1.836481978301265139e+00,2.182513555838550001e+00
2.121539888279284192e+00,2.106228628635406608e+00,2.115327808916568575e+00,2.128787858556722590e+00,6.934990919866695691e+00,1.965565736533511743e+00,2.292009980579933437e+00,2.126668474725825764e+00,7.059948757009587794e+00,1.961982412337632153e+00,2.291354537114019596e+00
2.121539888279284192e+00,2.233620812416076795e+00,2.225289605259895165e+00,2.206641455171630462e+00,6.295979266921372108e+00,2.051120929350100486e+00,2.362161980993160437e+00,2.221707502396676137e+00,6.831349757915890386e+00,2.059709622071007384e+00,2.383705382722344890e+00
2.121539888279284192e+00,2.152061298370361531e+00,2.174866576671600438e+00,2.111154329397482599e+00,8.100476560490251998e+00,1.934749140259579558e+00,2.287559518535385639e+00,2.170100056963609969e+00,7.158170600933209116e+00,2.004272350652073875e+00,2.335927763275146063e+00
2.121539888279284192e+00,2.134437718451023258e+00,2.153425624966621488e+00,2.119730600869210946e+00,6.045587398580350325e+00,1.967333984927825075e+00,2.272127216810596817e+00,2.138829377388087760e+00,6.863644630884204290e+00,1.976449030011920405e+00,2.301209724764254894e+00
2.121539888279284192e+00,2.078067456841468985e+00,2.091402217388153240e+00,2.074004054398159713e+00,5.924265884535621751e+00,1.923144318808997166e+00,2.224863789987322260e+00,2.080776348041545099e+00,7.060803104297167287e+00,1.916080321357632732e+00,2.245472374725457687e+00
2.121539888279284192e+00,2.049607359111309091e+00,2.065894590854644886e+00,2.075495334075298182e+00,6.838743487397231036e+00,1.913409810412062928e+00,2.237580857738533435e+00,2.042637748415873311e+00,6.936854018367368369e+00,1.879393702898249252e+00,2.205881793933497370e+00
2.121539888279284192e+00,2.226178330779075676e+00,2.204584266543388349e+00,2.226177283648634209e+00,6.223064593889268359e+00,2.071559933574701695e+00,2.380794633722566722e+00,2.218751588461542745e+00,7.458951332586162941e+00,2.049475756048102948e+00,2.388027420874982543e+00
2.121539888279284192e+00,2.057379472911357698e+00,2.057674973130226181e+00,2.010332613997102946e+00,8.741319142637054895e+00,1.827082370836679015e+00,2.193582857157526878e+00,2.049248431770334111e+00,7.486110958888324340e+00,1.879664694756240095e+00,2.218832168784428127e+00
2.121539888279284192e+00,2.245705936074256837e+00,2.261772369146346939e+00,2.282089221514703059e+00,6.850587512057023432e+00,2.119863400554172106e+00,2.444315042475234012e+00,2.224787295920337638e+00,8.007126231054453314e+00,2.049401503653065504e+00,2.400173088187609771e+00
2.121539888279284192e+00,2.177452067255973844e+00,2.160845446944236858e+00,2.152335283455205417e+00,7.155883306867488081e+00,1.986534073231449371e+00,2.318136493678961241e+00,2.161172532969852789e+00,7.233170220069131240e+00,1.994478361753767359e+00,2.327866704185938218e+00
2.121539888279284192e+00,2.010051252484321704e+00,2.045301056027412301e+00,2.031202125348237963e+00,7.135902047467161502e+00,1.865632558985485634e+00,2.196771691710990293e+00,2.050454776306483762e+00,8.205979195235741486e+00,1.872904530808434220e+00,2.228005021804533303e+00
2.121539888279284192e+00,2.053411453485488813e+00,2.084465278685093015e+00,2.088951659496408819e+00,4.874271253521577307e+00,1.952112336027135298e+00,2.225790982965682563e+00,2.041042473881577557e+00,6.532629973830079706e+00,1.882626088026244870e+00,2.199458859736910021e+00
2.121539888279284192e+00,2.180155783772468769e+00,2.195221368670463580e+00,2.175523650636431050e+00,5.667826315863358388e+00,2.027965114539664881e+00,2.323082186733197219e+00,2.180543556451768783e+00,6.879620427682993977e+00,2.017974340931157240e+00,2.343112771972380326e+00
2.121539888279284192e+00,2.195342276334762754e+00,2.247661468029022114e+00,2.220997489816509241e+00,8.359885909807852400e+00,2.041789962878833187e+00,2.400205016754185294e+00,2.219394463443539411e+00,7.813631129990339375e+00,2.046140761177265066e+00,2.392648165709813757e+00
2.121539888279284192e+00,2.275450689911842517e+00,2.285617106556892431e+00,2.283887499111238562e+00,5.928203026845279666e+00,2.132977642746821889e+00,2.434797355475655234e+00,2.253839798888657153e+00,6.576236268710241362e+00,2.094895565744207211e+00,2.412784032033107096e+00
2.121539888279284192e+00,2.019724505543708748e+00,2.074591122031211654e+00,2.054477405954239000e+00,1.122942246863741644e+01,1.846778225995536538e+00,2.262176585912941462e+00,2.025572581678250383e+00,7.075439029750271835e+00,1.860705948981732138e+00,2.190439214374768628e+00
2.121539888279284192e+00,1.998352909445762604e+00,2.044374849319457788e+00,1.952484683700604018e+00,7.039495402931810197e+00,1.788037350064868747e+00,2.116932017336339289e+00,2.008339196038665619e+00,6.880753471140011790e+00,1.845756593849097182e+00,2.170921798228234056e+00
2.121539888279284192e+00,2.125267995119094699e+00,2.127397196292877268e+00,2.098805833300574797e+00,6.433504568343805907e+00,1.941595938097538721e+00,2.256015728503610873e+00,2.110642131060420201e+00,6.844048823834546269e+00,1.948493748516397339e+00,2.272790513604443063e+00
2.121539888279284192e+00,2.036645973026752543e+00,2.044269987225532326e+00,2.014424963096855592e+00,8.301533217765520334e+00,1.835843973040892418e+00,2.193005953152818766e+00,2.046493396646808183e+00,7.270942360446886354e+00,1.879364547635355986e+00,2.213622245658260379e+00
2.121539888279284192e+00,2.179978931307792855e+00,2.216167592287063393e+00,2.221373640646576941e+00,6.839389336007360320e+00,2.059280463513158299e+00,2.383466817779995583e+00,2.167165497158130893e+00,7.953290329555817273e+00,1.992370302344252719e+00,2.341960691972008846e+00
2.121539888279284192e+00,2.073243511259555749e+00,2.074147639632224926e+00,2.060805325062479820e+00,6.571580200264849125e+00,1.901917369265517577e+00,2.219693280859442286e+00,2.070508551530895858e+00,6.607149730220209349e+00,1.911191175191671698e+00,2.229825927870119795e+00
2.121539888279284192e+00,2.063360264062881644e+00,2.096557358860969611e+00,2.118088153482182268e+00,6.077652647700269917e+00,1.965287923078542720e+00,2.270888383885822037e+00,2.085311741578741884e+00,7.764159397531475548e+00,1.912607385114995173e+00,2.258016098042488817e+00
2.121539888279284192e+00,2.219415276527404668e+00,2.229604184389114341e+00,2.211474170924629945e+00,1.061907027731918340e+01,2.009498379362003817e+00,2.413449962487256073e+00,2.227791022809814780e+00,7.272277616253204791e+00,2.060646828502628924e+00,2.394935217117000636e+00
2.121539888279284192e+00,2.080628154397010654e+00,2.102481794655322922e+00,2.107472561363130659e+00,5.693462775592141867e+00,1.959580686675185923e+00,2.255364436051075394e+00,2.079132529015303543e+00,6.301329581926446544e+00,1.923545936656165356e+00,2.234719121374441730e+00
2.121539888279284192e+00,2.380590062141418439e+00,2.349055651068687300e+00,2.340534556911502140e+00,5.029097743326444991e+00,2.201538938668469392e+00,2.479530175154534888e+00,2.347705469029489844e+00,6.123021918744377956e+00,2.194335977268421445e+00,2.501074960790558244e+00
2.121539888279284192e+00,2.146655303001403947e+00,2.165067820191383330e+00,2.176139634603051931e+00,7.883833929575477129e+00,2.002109360156744344e+00,2.350169909049359518e+00,2.145564918850489722e+00,7.289374489999432605e+00,1.978224364767560361e+00,2.312905472933419304e+00
2.121539888279284192e+00,2.155372548937797728e+00,2.166121820688247546e+00,2.167360348063752884e+00,5.045838849591402386e+00,2.028133574328991884e+00,2.306587121798513884e+00,2.182019493330579873e+00,6.145874025540384977e+00,2.028364068250578356e+00,2.335674918410581391e+00
2.121539888279284192e+00,2.175373567461967639e+00,2.176731624007225196e+00,2.194964235889958371e+00,9.398212617952911074e+00,2.004953253067575325e+00,2.384975218712341416e+00,2.156649016347211845e+00,7.412166036816795867e+00,1.987904899273355230e+00,2.325393133421068459e+00
2.121539888279284192e+00,2.068109722852706778e+00,2.012736251950264066e+00,1.963692230954533935e+00,8.130095916130757772e+00,1.786964823709907835e+00,2.140419638199159813e+00,2.052647444617024863e+00,8.057360452671586515e+00,1.876712354555425177e+00,2.228582534678624327e+00
2.121539888279284192e+00,2.096582657575607467e+00,2.108099057912826702e+00,2.110923068950418369e+00,6.195856735571514839e+00,1.956644090358480748e+00,2.265202047542355768e+00,2.097532263450324397e+00,6.006950412371643289e+00,1.945623406881107575e+00,2.249441120019541440e+00
2.121539888279284192e+00,1.967184728264808724e+00,1.994548190951347388e+00,1.972300492306822584e+00,5.995827715069501629e+00,1.820532341002897736e+00,2.124068643610747209e+00,1.969306515951408265e+00,6.195164034202172765e+00,1.815036161852537244e+00,2.123576870050279286e+00
2.121539888279284192e+00,2.178820608377456836e+00,2.174590628147125226e+00,2.172388362971017894e+00,5.880464256620305363e+00,2.022087360019498625e+00,2.322689365922537164e+00,2.154069635183848863e+00,7.759868618879885993e+00,1.981413006911752150e+00,2.326726263455945354e+00
2.121539888279284192e+00,2.098429592430591573e+00,2.109372681021690177e+00,2.099050078514467899e+00,6.742959005951218998e+00,1.938103654766494488e+00,2.259996502262441087e+00,2.089655037327610820e+00,6.923675289357397844e+00,1.926566132151337873e+00,2.252743942503883989e+00
2.121539888279284192e+00,2.055044036388397277e+00,2.056052712261676962e+00,2.112589300722698571e+00,7.444283177606202173e+00,1.943479992122929323e+00,2.281698609322467597e+00,2.073415612769429650e+00,7.590697898419379364e+00,1.902651374573699927e+00,2.244179850965159151e+00
2.121539888279284192e+00,2.027863653540611377e+00,2.037410986661911227e+00,2.069072034309094477e+00,7.783299155979266359e+00,1.896154938457903505e+00,2.241989130160285448e+00,2.007043777744839108e+00,7.006781684606225191e+00,1.842978996272448544e+00,2.171108559217229672e+00
2.121539888279284192e+00,2.015637986898422440e+00,2.060623926520347649e+00,2.076887459497898991e+00,5.842079253066698286e+00,1.927077808077901855e+00,2.226697110917895905e+00,2.005198457553168279e+00,6.792318025423567107e+00,1.843664037300185798e+00,2.166732877806150981e+00
2.121539888279284192e+00,1.973228038072585955e+00,1.962482945203781082e+00,1.974828967380337641e+00,6.417552484866143381e+00,1.817814096664657431e+00,2.131843838096017851e+00,1.956792301315806615e+00,7.040978357618581818e+00,1.792327647184204453e+00,2.121256955447408998e+00
2.121539888279284192e+00,2.114107141256332589e+00,2.126552058100700471e+00,2.109771459964569384e+00,5.578920957491783739e+00,1.963374797604048094e+00,2.256168122325090675e+00,2.129956397328031770e+00,6.665489099120390115e+00,1.969937201844549568e+00,2.289975592811513749e+00
2.121539888279284192e+00,2.241850479602813806e+00,2.244978190183639644e+00,2.270798242737422701e+00,6.221535948314168785e+00,2.116199884081699345e+00,2.425396601393146057e+00,2.244946699455060646e+00,6.651175658669041368e+00,2.085099408547948396e+00,2.404793990362172895e+00
2.121539888279284192e+00,2.139743466138839700e+00,2.149353588461875741e+00,2.147547769852448329e+00,5.719078067074482519e+00,1.999323580522658794e+00,2.295771959182237865e+00,2.134935279979369493e+00,7.199291845662941114e+00,1.968631944010728274e+00,2.301238615948010491e+00
2.121539888279284192e+00,2.145091686725616675e+00,2.194206256985664183e+00,2.192640239048415207e+00,6.469638173060448416e+00,2.034989479438354731e+00,2.350290998658475683e+00,2.144024714522238639e+00,7.140868260223808051e+00,1.978397544322190393e+00,2.309651884722287107e+00
2.121539888279284192e+00,2.029774325251579192e+00,2.061255282759666407e+00,2.049816604300636058e+00,8.027535164491640174e+00,1.874207438571990014e+00,2.225425770029282102e+00,2.036112143125647478e+00,7.509842476803576083e+00,1.866259822391167500e+00,2.205964463860127456e+00
2.121539888279284192e+00,2.091736530900001334e+00,2.106528244495391888e+00,2.113727985669626719e+00,6.942066973337690960e+00,1.950422613789905446e+00,2.277033357549348214e+00,2.086183789000845668e+00,6.834184102815777706e+00,1.924152305487989212e+00,2.248215272513702345e+00
2.121539888279284192e+00,2.170807533025741698e+00,2.184428962051868428e+00,2.184735017219324948e+00,1.779068849085610537e+01,1.923306807367226590e+00,2.446163227071423307e+00,2.182189056655450266e+00,7.564116941608178379e+00,2.011724070095505912e+00,2.352654043215394619e+00
2.121539888279284192e+00,2.128916628360748131e+00,2.134002314090728714e+00,2.127698576897964600e+00,5.752151607327854244e+00,1.979046413729342424e+00,2.276350740066586997e+00,2.109223387348198475e+00,6.666044421714972579e+00,1.949197526155514337e+00,2.269249248540882835e+00
2.121539888279284192e+00,2.079772364258765993e+00,2.088188475370407193e+00,2.116799482132105226e+00,7.334158241879090490e+00,1.948945669836993133e+00,2.284653294427217318e+00,2.049563296491163644e+00,6.480855679411482662e+00,1.891775923174959573e+00,2.207350669807367716e+00
2.121539888279284192e+00,2.234397689759731076e+00,2.246162459254264832e+00,2.237000693356967496e+00,6.118640385166758122e+00,2.083686085756593531e+00,2.390315300957341460e+00,2.216553999002295328e+00,6.531797376643307729e+00,2.058147708716483226e+00,2.374960289288107429e+00
2.121539888279284192e+00,2.123357209444046045e+00,2.164003381252288971e+00,2.127328615802340117e+00,6.742381091775762059e+00,1.966389089264681367e+00,2.288268142339998867e+00,2.118766193309506551e+00,6.956578389338008428e+00,1.955290227062229436e+00,2.282242159556783889e+00
2.121539888279284192e+00,2.220328057050704906e+00,2.196930784642696199e+00,2.158548403333057308e+00,6.842181691794208653e+00,1.996422140231742803e+00,2.320674666434371591e+00,2.175990704297088296e+00,6.909848456093990343e+00,2.013064727765011774e+00,2.338916680829164818e+00
2.121539888279284192e+00,1.988296748161315852e+00,1.992051798820495545e+00,1.885067623681272453e+00,1.968048779209956578e+01,1.610104786370246455e+00,2.160030460992298451e+00,2.020962185426018465e+00,7.127721785619640649e+00,1.855487546850687508e+00,2.186436824001349422e+00
2.121539888279284192e+00,2.142015959978103457e+00,2.146591705381870163e+00,2.149256750546046479e+00,6.083008683724943744e+00,1.996389206052790133e+00,2.302124295039302826e+00,2.106755394968261808e+00,6.307018100136023264e+00,1.951098590640655939e+00,2.262412199295867676e+00
2.121539888279284192e+00,2.217838341593742157e+00,2.282650928020477199e+00,2.246066644334467011e+00,1.156330446138270318e+01,2.035302343707326322e+00,2.456830944961607699e+00,2.229832277996086187e+00,7.443769649990266579e+00,2.060728802315062502e+00,2.398935753677109872e+00
2.121539888279284192e+00,1.992679322004318188e+00,1.965234997987747256e+00,2.022247110871132403e+00,5.516898460316612685e+00,1.876666490165104673e+00,2.167827731577160133e+00,1.990794581114110562e+00,6.363953311929478218e+00,1.834436776565989913e+00,2.147152385662231211e+00
2.121539888279284192e+00,2.005996838331222332e+00,2.066185724496841569e+00,1.998664233976567228e+00,7.729897353817674066e+00,1.826341357740050242e+00,2.170987110213084215e+00,2.005643745447566850e+00,6.920780710805516378e+00,1.842588935096475256e+00,2.168698555798658667e+00
2.121539888279284192e+00,2.142281627655029386e+00,2.195190448880195433e+00,2.208488686880127005e+00,6.000615647468314329e+00,2.056659950893442890e+00,2.360317422866811121e+00,2.159586759852289983e+00,6.781359352399860541e+00,1.998182701389749072e+00,2.320990818314830673e+00
2.121539888279284192e+00,2.103001974642276561e+00,2.150164929509162715e+00,2.135423764130100821e+00,7.000947276112058582e+00,1.971427303631978933e+00,2.299420224628222709e+00,2.109942903324553587e+00,6.765868423663843778e+00,1.948723301115805384e+00,2.271162505533301790e+00
2.121539888279284192e+00,2.344261026740074083e+00,2.387010060191154359e+00,2.382799201417015844e+00,7.937027565105745808e+00,2.208182807300912653e+00,2.557415595533119035e+00,2.348314210897602283e+00,6.966907671190585738e+00,2.184716923298920754e+00,2.511911498496283812e+00
2.121539888279284192e+00,2.125144467115402058e+00,2.145136740326881508e+00,2.150940547274193815e+00,7.695455644363091707e+00,1.979002004755695987e+00,2.322879089792691421e+00,2.115740669114515082e+00,8.048601465878615357e+00,1.939901232720629531e+00,2.291580105508400411e+00
2.121539888279284192e+00,2.185684977293014697e+00,2.189292651176452775e+00,2.206778803998138194e+00,5.913968659961319929e+00,2.056050233368322377e+00,2.357507374627954011e+00,2.166357111612974951e+00,7.047815139066520018e+00,2.001812629365049112e+00,2.330901593860900789e+00
2.121539888279284192e+00,2.203438498020171998e+00,2.264754827380180302e+00,2.251575629770406373e+00,7.570407262479027288e+00,2.081039778584975686e+00,2.422111480955837060e+00,2.208977401114534889e+00,7.067742513472841992e+00,2.044200462073426205e+00,2.373754340155643572e+00
2.121539888279284192e+00,2.057987870335578950e+00,2.094964090108871524e+00,2.100359173699631210e+00,6.054979446013022404e+00,1.947844226760639064e+00,2.252874120638623356e+00,2.058442918069428362e+00,6.302889628251616472e+00,1.902837067292886486e+00,2.214048768845970017e+00
2.121539888279284192e+00,2.140201101541518991e+00,2.146737548708915533e+00,2.133264465065789484e+00,6.730105786223226971e+00,1.972471510032445030e+00,2.294057420099134159e+00,2.137959690880844921e+00,7.193830613582329114e+00,1.971719443993582788e+00,2.304199937768107276e+00
2.121539888279284192e+00,2.005683937132358707e+00,2.048854598879814137e+00,2.032988265109131554e+00,6.475918705856781976e+00,1.875261002721111181e+00,2.190715527497151704e+00,2.012770222274631315e+00,7.280416173291841986e+00,1.845532526848875365e+00,2.180007917700387488e+00
2.121539888279284192e+00,2.176562220096588174e+00,2.190400933444499820e+00,2.079278162716087675e+00,9.556466594504062328e+00,1.887674086377804095e+00,2.270882239054371254e+00,2.135350618292766622e+00,7.402952810965806485e+00,1.966711407198175054e+00,2.303989829387358412e+00
2.121539888279284192e+00,2.119589261651039003e+00,2.192724621474742897e+00,2.172433032037646594e+00,8.864449304360274340e+00,1.987896671263867265e+00,2.356969392811425923e+00,2.111687979732640219e+00,8.107773945357397594e+00,1.935203350406217160e+00,2.288172609059063500e+00
2.121539888279284192e+00,1.964063325226306889e+00,1.975505678296089140e+00,1.942973293778020416e+00,5.627225228362511267e+00,1.795944220335801367e+00,2.090002367220239243e+00,1.951649423351802248e+00,5.904491860152485394e+00,1.801041668139921503e+00,2.102257178563682771e+00
2.121539888279284192e+00,2.159449859023094387e+00,2.199825269341468825e+00,1.924961972141521205e+00,7.122540138315834213e+01,1.401875457353058074e+00,2.448048486929984335e+00,2.152831733585364393e+00,6.779311284364897716e+00,1.991452050136622409e+00,2.314211417034106599e+00
2.121539888279284192e+00,2.058950432419776710e+00,2.072381072759628129e+00,2.104228033801191611e+00,5.943496308582343346e+00,1.953123647964611909e+00,2.255332419637771313e+00,2.076132795976824763e+00,7.078595281187801014e+00,1.911229395065227266e+00,2.241036196888422261e+00
