truth,Riesz_Informed,Riesz_Oracle,Riesz,Outcome_Informed,Outcome_Oracle,covered_outcome_adapted,covered_riesz_adapted
1.000000000000000000e+00,1.117062867786713820e+00,1.130378959303094843e+00,9.869393513823618846e-01,9.321620159225907365e-01,9.492430200082661029e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.026106257268767363e+00,1.054004439505912938e+00,1.017525931497897496e+00,1.011194312012414276e+00,9.614401445281278713e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.592879909775113179e-01,7.267288831346550015e-01,1.019145657086895973e+00,9.805641216777389868e-01,1.043943965110289973e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.129006946293794389e-01,6.234768353195149215e-01,8.008227165149500726e-01,7.798186130102979785e-01,8.429776027156525853e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.886149442297431644e-01,9.456753645791331486e-01,9.399708858703572645e-01,9.197524705455556449e-01,9.350671885752007695e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,6.582434963723675647e-01,5.695059099605639386e-01,7.737443500975901278e-01,8.166413991502813330e-01,8.002489840854896119e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.105478469671522745e+00,1.043821228505213528e+00,8.744627340220485490e-01,8.313292556814965151e-01,8.373186922388912157e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.929323318853661595e-01,8.216522268194915712e-01,9.288895790742214276e-01,9.407038249983836753e-01,9.543288955700865994e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.416691462396541423e+00,1.553422827223536862e+00,1.262581706626920486e+00,1.202617153335954869e+00,1.241853226515293729e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.009331105061059386e+00,1.007330688997863932e+00,9.943473051467829338e-01,9.890058403050527858e-01,9.473936572687799984e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.118801723431483541e+00,1.096605939666095653e+00,9.488166580960368801e-01,8.937997374669323092e-01,9.150598098243798439e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.335735911039678925e-01,8.414922818652011971e-01,9.435712131629970800e-01,9.862074057779794956e-01,1.000139091441455186e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.155829057186315012e+00,1.073231279470789001e+00,1.053231908145213502e+00,1.033171619964978749e+00,1.018813188314175999e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.766332004218280183e-01,7.745848362110726582e-01,8.913187588682961460e-01,8.916983042345638655e-01,9.511989108663511105e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.021795068575221288e+00,1.000194637943550902e+00,9.228241765565936561e-01,9.640506140027788051e-01,9.547005110323601995e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.060343710877503787e+00,8.849867565485651788e-01,1.113477019871123019e+00,1.122721266453404976e+00,1.109088139706147835e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.220477174932799169e+00,1.082657165624951290e+00,9.917022706955382905e-01,1.071079611923469121e+00,1.060800053895907480e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.005246533888454863e-01,6.369340462935296765e-01,9.757257116708696332e-01,9.304307571513406039e-01,9.446157499245025901e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.912794103691601189e-01,9.108297267151991283e-01,8.658594474808251062e-01,8.035695391335522242e-01,8.233812451761014506e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.242245436897175148e+00,1.213064533968138070e+00,1.112663233917875916e+00,1.109921262836121914e+00,1.079182765025335611e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.508522353482649736e+00,1.368860920104589374e+00,1.209369502153897491e+00,1.157900074014785785e+00,1.129545387571172510e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.078488273621372784e+00,9.745992602504811586e-01,1.027190913801141470e+00,1.036911492295670811e+00,1.028581309322331716e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.018511330983061125e+00,1.114065217867050706e+00,8.207347504404820526e-01,8.715426581056680000e-01,8.569270482947217715e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.101013854628761557e+00,9.459418529621800298e-01,1.091817947719383231e+00,9.676105746340833980e-01,9.476671847832003337e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.490993177176645812e-01,7.164613686716172491e-01,9.603093445328125810e-01,9.895284601298048877e-01,1.014371755697222932e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.108009248490265275e-01,8.784082719508488069e-01,7.090977294440795609e-01,7.530418519082401341e-01,8.076930304765272961e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.347138600713117418e-01,8.402990366263308752e-01,8.757562169085506554e-01,9.086646645122904431e-01,9.157925696636397550e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.486030894957944382e+00,1.395472883089759364e+00,1.325871835668857024e+00,1.259898302967324302e+00,1.224254378848296909e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.522735001718375392e+00,1.476294243261982775e+00,1.125792086837544614e+00,1.028405053655537804e+00,1.026825489355683185e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.062923162719074721e-01,7.230838897547077204e-01,7.161344187156355456e-01,6.878034798300641794e-01,7.245078393701851471e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.224312412530391025e+00,1.051611267666686222e+00,1.015277820577889401e+00,9.777129407612366041e-01,1.008939678649654947e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.086047294160713328e+00,1.136872298684338478e+00,8.535155773088530795e-01,8.640681844170464698e-01,8.760085907072566735e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,7.524677402199774212e-01,7.389789132939538208e-01,7.131408718418524861e-01,7.276700966634739309e-01,8.433039803149482427e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.268579872839977529e+00,1.163799917001854700e+00,1.067930639898683198e+00,1.064857455549180543e+00,1.062736672202477806e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.823483990809392941e-01,9.080669258787181786e-01,9.428631636276747496e-01,9.391933459761241387e-01,9.754129304775929210e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.267299361908758470e+00,1.286143304152385314e+00,1.120467002505010301e+00,1.144572941213752415e+00,1.123595289400527886e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.034645471821266538e+00,1.061943361561622723e+00,9.129968251836079185e-01,8.654277895865544190e-01,8.879619772159819124e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.161475135273767556e+00,1.133377643628290077e+00,9.529737999894604128e-01,8.371039786847426223e-01,9.367837120379183258e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.682549546865147905e-01,9.860952926638014704e-01,8.943429166288591192e-01,8.838284861172616136e-01,8.764936358037686004e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.454102969685923785e-01,7.628527146788400826e-01,9.865345461885759448e-01,9.649298764635267922e-01,9.884661129010284819e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.311102213364411462e+00,1.228552004460069069e+00,1.249846785478417432e+00,1.219379547715388590e+00,1.217364324018277655e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,7.786361897889537698e-01,8.479167888001447606e-01,9.160535034498162865e-01,9.073781539963678977e-01,9.110054327832802779e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.205325194623475316e+00,1.286128209880425421e+00,1.028156306442199908e+00,9.844111674768056819e-01,1.015471945709537138e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.199979576539928372e+00,1.017105934268789369e+00,1.195096968399324444e+00,1.148121572340677465e+00,1.183417351641717685e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.017975010787243839e+00,9.156210968371576442e-01,1.012827573645233903e+00,9.502800183058757177e-01,9.954725967979450862e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.156901850030692014e-01,9.591953918670479418e-01,9.794016710037619644e-01,9.907382573136782611e-01,9.835133146623233902e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.174174995045052405e+00,8.904336777651302715e-01,1.052244947501864480e+00,1.017478245812898141e+00,1.054631391167280441e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.620496430102779550e-01,8.966126305175845523e-01,9.280981797614098472e-01,9.200811104619348590e-01,9.196415236649984060e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.317961542201577796e+00,1.284238601004588753e+00,1.169668229997764763e+00,1.086099360242642753e+00,1.075085064445014060e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,1.193532604329200275e+00,1.247409174162861678e+00,1.089046613597417057e+00,1.057125507880780857e+00,1.061244542379167211e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.156128316047115412e+00,1.093754025940381736e+00,8.474575424098038656e-01,8.276695730945361484e-01,8.635953035647893072e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.060753565350668781e+00,1.103327500796758009e+00,9.270796405896603032e-01,9.156380252467744008e-01,9.618275568351863924e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.352201192509001837e+00,1.133512974051010813e+00,1.060096421565607905e+00,1.039596288299123872e+00,1.046574284747084693e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.242604606926120514e-01,9.636962389444018173e-01,8.701655446821947582e-01,8.570176122395707363e-01,8.611445642344972562e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.320695418903832907e-01,7.149233310817212361e-01,8.256481203172241212e-01,8.658706427564888397e-01,8.561689260821953029e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.326108410481430910e+00,1.168592562493176112e+00,1.156757553208637823e+00,1.172593697930694789e+00,1.221794018391614278e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.154997806442389363e+00,1.044686759062740222e+00,9.784363053198358307e-01,9.375247996114105531e-01,9.885037506354588110e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.082055876573927211e+00,1.104251390306307368e+00,9.021101711797090417e-01,8.847956965501052595e-01,8.711514458693749852e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.981481070900120045e-01,9.826934258772903608e-01,8.419007125229608368e-01,8.342206925237563020e-01,8.662057021504097065e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,9.994126844514792385e-01,8.579121321045184434e-01,9.156678087052717574e-01,9.299657280918678381e-01,9.755061480264731744e-01,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,1.557494448251621533e+00,1.461716609551645174e+00,1.384707441382329929e+00,1.367351989449747895e+00,1.352464624714863062e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.341201935620656815e-01,7.768896345408107251e-01,8.403021501463289189e-01,8.430706850963292087e-01,8.474927257231064104e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.282317047898635209e+00,1.210194431338834864e+00,1.045037480320306855e+00,1.015233341768149611e+00,1.007661888325584121e+00,1.000000000000000000e+00,4.000000000000000222e-01
1.000000000000000000e+00,9.135798250348935445e-01,8.477376122985184059e-01,8.756264855004471936e-01,8.635121691837484015e-01,9.277667082699816437e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.208680977332202033e-01,9.190068606143276808e-01,9.067181168251495782e-01,8.773206729178458785e-01,8.908871333713160867e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.979226804891609071e-01,7.234524092460739020e-01,9.033110471906056205e-01,8.801550543547725924e-01,9.246009549931673011e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.233980770682397532e+00,1.199671901027427934e+00,1.112377715698832148e+00,1.090401074265818337e+00,1.073746770267347106e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.140719756478277169e+00,1.084897436822131578e+00,1.045483788390283664e+00,1.052907462823046147e+00,1.082853351058652658e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.162652042653783635e+00,1.079280154424853366e+00,1.048768165233044503e+00,1.027619904570285403e+00,9.979999250967419577e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.370933938211560843e-01,7.977903665033609926e-01,8.988295091888895971e-01,9.162731902487727398e-01,8.895174808475407868e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.897613213053529924e-01,1.144541293386990288e+00,1.028716720522661054e+00,1.069629933222145057e+00,1.076087601942673277e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.415482286459626815e-01,7.944065209255870563e-01,8.908645629782051545e-01,8.293844591590600057e-01,8.427485272782119230e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.314787752763151962e+00,1.295551823869145247e+00,1.065598241784452949e+00,1.078452620228096848e+00,1.018784872211853321e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.428622727893324562e-01,7.077252550799353337e-01,9.381479836880589618e-01,9.602112020354748312e-01,9.992091275308248033e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.181658625321789113e+00,1.125666336353336572e+00,1.019231282334078115e+00,1.019263426666328742e+00,9.939963544078741498e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,8.182780108340439451e-01,8.952208443442614128e-01,9.074650264347963180e-01,9.091720225527160082e-01,9.484228371297951377e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.072094097199521867e+00,8.241168949843247216e-01,9.853606973130248914e-01,9.736447992781505079e-01,1.028171239653570490e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,9.943074905398260332e-01,9.778078400139952331e-01,8.915870132211534127e-01,8.902443130075516908e-01,9.178364578545297192e-01,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.111341812266724460e+00,1.033908511155027909e+00,9.728420158815999086e-01,9.523397231693506715e-01,9.237313178938326708e-01,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,1.037598577057677884e+00,9.362346709514230980e-01,1.064907772103720562e+00,1.053077396442884783e+00,1.095940249253137599e+00,1.000000000000000000e+00,8.000000000000000444e-01
1.000000000000000000e+00,1.137279923372478629e+00,1.181715477788275237e+00,1.074923274202157053e+00,1.035988867463988328e+00,1.009557553754183878e+00,1.000000000000000000e+00,5.999999999999999778e-01
1.000000000000000000e+00,8.762683751095472484e-01,9.174770524504384239e-01,8.670003518780392548e-01,8.875441442938004633e-01,9.068053330944138013e-01,1.000000000000000000e+00,8.000000000000000444e-01
