truth,plugin_estimate,propensity_estimate,propensity_variance,propensity_lower,propensity_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
2.121539888279284192e+00,1.970863819122314453e+00,2.125106892849507378e+00,3.351111661262060667e-03,2.011644870313751721e+00,2.238568915385263036e+00,2.140396042015097144e+00,3.555022402680969862e-03,2.023532985140226614e+00,2.257259098889967674e+00
2.121539888279284192e+00,2.024960756301879883e+00,2.093024281785446750e+00,2.672272838811939888e-03,1.991703981067476370e+00,2.194344582503417129e+00,2.081223242087008263e+00,2.878959201229033382e-03,1.976057612400111685e+00,2.186388871773904619e+00
2.121539888279284192e+00,1.943448185920715332e+00,2.026044231852912159e+00,2.802753958610505920e-03,1.922279788967123482e+00,2.129808674738701058e+00,2.058599880030379747e+00,3.163166900263240499e-03,1.948365484472317721e+00,2.168834275588441773e+00
2.121539888279284192e+00,2.021176338195800781e+00,2.135470530333865913e+00,3.154677590402518803e-03,2.025384157738115753e+00,2.245556902929616072e+00,2.171405738397325980e+00,3.806293000682336655e-03,2.050483221092147090e+00,2.292328255702504869e+00
2.121539888279284192e+00,2.120852231979370117e+00,2.167616441301653207e+00,2.952650123593597402e-03,2.061113386346421272e+00,2.274119496256885142e+00,2.183560674253492984e+00,3.078797041857132648e-03,2.074806333117158008e+00,2.292315015389827959e+00
2.121539888279284192e+00,2.044381380081176758e+00,2.154537456430518638e+00,3.238894271124628799e-03,2.042991339366981407e+00,2.266083573494055869e+00,2.165140472300238539e+00,3.398048813232075298e-03,2.050886613192931751e+00,2.279394331407545327e+00
2.121539888279284192e+00,1.905790805816650391e+00,2.006588195707733835e+00,2.970032016910917599e-03,1.899772115475565792e+00,2.113404275939902099e+00,2.004850324487974511e+00,3.015580738458539453e-03,1.897218289457216489e+00,2.112482359518732533e+00
2.121539888279284192e+00,1.951435565948486328e+00,2.047453151115138148e+00,2.979704879636981430e-03,1.940463271847922222e+00,2.154443030382354074e+00,2.064882915895868365e+00,3.302750380723076893e-03,1.952242577372825139e+00,2.177523254418911591e+00
2.121539888279284192e+00,1.958367347717285156e+00,2.056125307826215387e+00,2.888631180723215484e-03,1.950783172173541580e+00,2.161467443478889194e+00,2.047027609247628721e+00,2.975974463208591429e-03,1.940104723494100236e+00,2.153950495001157428e+00
2.121539888279284192e+00,1.886496424674987793e+00,2.000031557692823814e+00,2.980401720845556567e-03,1.893029168697062170e+00,2.107033946688585235e+00,2.009857248823834652e+00,3.502465238356598960e-03,1.893861255532382160e+00,2.125853242115287145e+00
2.121539888279284192e+00,2.016602754592895508e+00,2.131884300709945723e+00,3.081101062974513343e-03,2.023089273969184809e+00,2.240679327450706637e+00,2.145332624904005225e+00,3.195886385164216272e-03,2.034529569272642391e+00,2.256135680535368060e+00
2.121539888279284192e+00,1.920193314552307129e+00,2.030909992967719901e+00,2.921774003195987558e-03,1.924965257323716816e+00,2.136854728611722987e+00,2.057528783349209522e+00,3.516280789089224618e-03,1.941304240849076823e+00,2.173753325849342222e+00
2.121539888279284192e+00,2.006152629852294922e+00,2.071351677980069805e+00,2.988886508914035105e-03,1.964197086792178304e+00,2.178506269167961307e+00,2.065832373575921199e+00,3.188805216808800799e-03,1.955152139925586452e+00,2.176512607226255724e+00
2.121539888279284192e+00,2.147328376770019531e+00,2.250089714383202377e+00,3.915196894803340058e-03,2.127449507309516541e+00,2.372729921456888214e+00,2.273297867274702622e+00,3.513378046806541009e-03,2.157121307226593121e+00,2.389474427322812122e+00
2.121539888279284192e+00,1.925601243972778320e+00,2.032788777878563824e+00,2.925859286968190368e-03,1.926770001066071769e+00,2.138807554691055657e+00,2.021928527586136060e+00,2.991583189440504432e-03,1.914725607940472196e+00,2.129131447231799701e+00
2.121539888279284192e+00,2.021270990371704102e+00,2.099285409221672616e+00,3.316085066882568360e-03,1.986417909945148885e+00,2.212152908498196346e+00,2.108252346755127959e+00,3.352548094129624567e-03,1.994766009434689291e+00,2.221738684075566628e+00
2.121539888279284192e+00,2.004380226135253906e+00,2.119237341415500797e+00,3.374939518176376350e-03,2.005372651309101251e+00,2.233102031521900344e+00,2.102846044977951134e+00,3.310486613911713203e-03,1.990073861457354099e+00,2.215618228498548170e+00
2.121539888279284192e+00,1.972673535346984863e+00,2.091671807582450970e+00,2.872076965360088625e-03,1.986631953859555377e+00,2.196711661305346563e+00,2.102623614829634668e+00,3.019226632257416415e-03,1.994926534876276136e+00,2.210320694782993201e+00
2.121539888279284192e+00,1.916800260543823242e+00,2.065954437247036424e+00,3.415212882691249022e-03,1.951412384663076205e+00,2.180496489830996421e+00,2.073664765416337818e+00,3.528490435987648340e-03,1.957238613462018995e+00,2.190090917370656864e+00
2.121539888279284192e+00,1.885885000228881836e+00,2.064828985554628904e+00,3.593047552309656164e-03,1.947342597079398496e+00,2.182315374029859534e+00,2.039865761658171017e+00,3.037400567630618286e-03,1.931845032070698798e+00,2.147886491245643015e+00
2.121539888279284192e+00,1.932390332221984863e+00,2.086139082363965613e+00,3.752938633699244488e-03,1.966067066243559758e+00,2.206211098484371469e+00,2.123717230730842953e+00,4.114811647921709677e-03,1.997989507349497762e+00,2.249444954112187922e+00
2.121539888279284192e+00,2.015120744705200195e+00,2.163913919674191888e+00,3.220998819221986345e-03,2.052676385253821234e+00,2.275151454094562542e+00,2.157780004087677561e+00,3.704528459641069030e-03,2.038484922334249383e+00,2.277075085841105739e+00
2.121539888279284192e+00,1.972708940505981445e+00,2.085671911780240695e+00,3.426401352037240864e-03,1.970942388840474901e+00,2.200401434720006488e+00,2.086841055223984664e+00,3.668575260869904112e-03,1.968126276353964421e+00,2.205555834094004908e+00
2.121539888279284192e+00,1.904902577400207520e+00,2.062387440405393679e+00,3.682171526692909480e-03,1.943452877989990224e+00,2.181322002820797135e+00,2.063259585419151776e+00,3.721744819744172636e-03,1.943687620061342214e+00,2.182831550776961560e+00
2.121539888279284192e+00,2.091084003448486328e+00,2.175705758932060974e+00,3.206087543012954306e-03,2.064726004448468100e+00,2.286685513415653848e+00,2.179487398208622029e+00,3.418353985623684942e-03,2.064892683360283865e+00,2.294082113056960193e+00
2.121539888279284192e+00,1.928063988685607910e+00,2.052126251838467752e+00,3.501255576515535390e-03,1.936150291300337001e+00,2.168102212376598725e+00,2.044871373259415037e+00,3.091450773024682387e-03,1.935893773314969479e+00,2.153848973203860595e+00
2.121539888279284192e+00,2.061411857604980469e+00,2.157508922445801947e+00,3.559989130624296051e-03,2.040564259274683767e+00,2.274453585616920126e+00,2.150309702584436433e+00,3.393440051032129215e-03,2.036133350829596012e+00,2.264486054339276855e+00
2.121539888279284192e+00,2.192313194274902344e+00,2.253603570720718707e+00,3.346135001413993570e-03,2.140225829424501125e+00,2.366981312016936290e+00,2.261411258805074986e+00,3.582569105517739369e-03,2.144096308880707014e+00,2.378726208729442959e+00
2.121539888279284192e+00,2.024101972579956055e+00,2.111408568549431042e+00,2.885384999170087332e-03,2.006125640147852884e+00,2.216691496951009199e+00,2.113333759070688878e+00,3.344075061933936884e-03,1.999990921811665601e+00,2.226676596329712154e+00
2.121539888279284192e+00,1.914103150367736816e+00,1.989026991790964427e+00,2.648507909358124857e-03,1.888158225641129118e+00,2.089895757940799736e+00,2.018924697155604520e+00,2.942713298230927813e-03,1.912601005503725027e+00,2.125248388807484012e+00
2.121539888279284192e+00,2.013961315155029297e+00,2.086931579720719299e+00,2.882576679420987761e-03,1.981699899264386833e+00,2.192163260177051765e+00,2.098964966857839176e+00,3.040794755371300541e-03,1.990883899448998351e+00,2.207046034266679779e+00
2.121539888279284192e+00,2.036256551742553711e+00,2.132649845679224221e+00,4.095363014497738381e-03,2.007219599898971918e+00,2.258080091459476524e+00,2.137060461603924377e+00,3.999646995599645191e-03,2.013104647305862471e+00,2.261016275901986283e+00
2.121539888279284192e+00,1.933157324790954590e+00,2.099784703345196402e+00,3.642392076386837766e-03,1.981494325880891694e+00,2.218075080809501110e+00,2.080552992623972308e+00,3.199957169725029839e-03,1.969679391333062357e+00,2.191426593914882481e+00
2.121539888279284192e+00,1.938539981842041016e+00,2.071256280061412713e+00,3.488308036223950782e-03,1.955494955984854455e+00,2.187017604137970750e+00,2.030358822530996754e+00,3.306347270018333926e-03,1.917657164723747032e+00,2.143060480338246698e+00
2.121539888279284192e+00,2.068814277648925781e+00,2.170136298616047732e+00,2.932307094745679934e-03,2.064000767641849254e+00,2.276271829590246210e+00,2.175472534762495691e+00,3.133564802374450009e-03,2.065755158997297336e+00,2.285189910527694046e+00
2.121539888279284192e+00,2.054799795150756836e+00,2.160361843684166949e+00,3.058856220722510569e-03,2.051960265939525296e+00,2.268763421428808602e+00,2.175490268951822515e+00,3.172907328922391045e-03,2.065086279917058842e+00,2.285894257986586187e+00
2.121539888279284192e+00,1.984293222427368164e+00,2.121391245345686460e+00,3.252638278319040527e-03,2.009608709992481757e+00,2.233173780698891164e+00,2.120014315911657121e+00,3.315809374824479037e-03,2.007151508511142435e+00,2.232877123312171808e+00
2.121539888279284192e+00,1.980062723159790039e+00,2.054857771216147544e+00,3.249707399254746568e-03,1.943125609575118595e+00,2.166589932857176493e+00,2.074071988123037613e+00,3.505264507778065378e-03,1.958029650448031234e+00,2.190114325798043993e+00
2.121539888279284192e+00,1.960105180740356445e+00,2.056955895633310050e+00,3.260995370272509741e-03,1.945029849449060100e+00,2.168881941817560222e+00,2.033553401421855700e+00,4.194697587255638051e-03,1.906611090700799149e+00,2.160495712142912250e+00
2.121539888279284192e+00,2.049227237701416016e+00,2.149769807141962641e+00,3.154765978897547136e-03,2.039681892344139325e+00,2.259857721939785957e+00,2.153736492147393822e+00,3.245276824221703972e-03,2.042080522992448355e+00,2.265392461302339289e+00
2.121539888279284192e+00,2.100168466567993164e+00,2.159074105678663980e+00,3.515735719249514415e-03,2.042858571695168823e+00,2.275289639662159136e+00,2.152275989177701465e+00,3.440789060883084685e-03,2.037305839763653648e+00,2.267246138591749283e+00
2.121539888279284192e+00,2.033247947692871094e+00,2.178598658678842170e+00,3.708677761631223868e-03,2.059236786671561070e+00,2.297960530686123271e+00,2.160272283015635342e+00,3.473852219087045310e-03,2.044751069877766891e+00,2.275793496153503792e+00
2.121539888279284192e+00,2.027996063232421875e+00,2.131016348483367739e+00,2.846819487847940863e-03,2.026439382833581160e+00,2.235593314133154319e+00,2.143073008761451792e+00,3.073762544577074689e-03,2.034407622408449523e+00,2.251738395114454061e+00
2.121539888279284192e+00,1.980383872985839844e+00,2.052107194634950282e+00,2.873613420751695326e-03,1.947039248442214099e+00,2.157175140827686466e+00,2.062958366691808987e+00,3.137224733489762073e-03,1.953176935947924742e+00,2.172739797435693454e+00
2.121539888279284192e+00,2.145367383956909180e+00,2.212680220306184165e+00,3.947548005069397535e-03,2.089534370127322571e+00,2.335826070485045758e+00,2.225935994015470154e+00,3.939238996227631059e-03,2.102919814071903204e+00,2.348952173959037104e+00
2.121539888279284192e+00,1.877408981323242188e+00,1.973960327526652403e+00,2.953468340978546505e-03,1.867442516909351369e+00,2.080478138143953437e+00,1.991833694365047869e+00,3.349465352056072050e-03,1.878399545642281732e+00,2.105267843087813784e+00
2.121539888279284192e+00,1.980147242546081543e+00,2.073657517174717135e+00,3.030690273544414497e-03,1.965756174482198970e+00,2.181558859867235078e+00,2.107366143383778034e+00,3.266437856097083488e-03,1.995346735833199769e+00,2.219385550934356299e+00
2.121539888279284192e+00,1.894716024398803711e+00,2.021643566157920624e+00,3.968336114940637128e-03,1.898173893690727532e+00,2.145113238625113716e+00,2.025081702715493925e+00,3.825002587843774182e-03,1.903862356316246895e+00,2.146301049114740955e+00
2.121539888279284192e+00,2.026761293411254883e+00,2.128521802188315437e+00,2.944317602059300532e-03,2.022169131793674968e+00,2.234874472582955907e+00,2.136740307637346792e+00,3.127528057181826627e-03,2.027128666903026399e+00,2.246351948371667184e+00
