truth,plugin_estimate,indirect_estimate,indirect_variance,indirect_lower,indirect_upper,riesz_estimate,riesz_variance,riesz_lower,riesz_upper
1.000000000000000000e+00,9.659640825418981391e-01,1.035624107404145455e+00,3.964698409147731528e+00,8.610916725469996980e-01,1.210156542261291213e+00,9.862301043855794536e-01,1.172348828533144038e+00,8.913228311164255180e-01,1.081137377654733278e+00
1.000000000000000000e+00,1.040182006568356909e+00,1.078417187691948609e+00,2.531015203279006531e+00,9.389672109625376573e-01,1.217867164421359671e+00,1.037230285714366040e+00,1.139888807128879744e+00,9.436461327666975096e-01,1.130814438662034460e+00
1.000000000000000000e+00,1.005887899064718871e+00,1.083161704745006837e+00,2.262860108236815826e+00,9.513056969804567498e-01,1.215017712509556924e+00,1.043424465329935602e+00,1.404537087028614462e+00,9.395430938186860592e-01,1.147305836841185256e+00
1.000000000000000000e+00,9.905880484737265013e-01,1.056519507743309605e+00,2.513184165551330729e+00,9.175616127507472131e-01,1.195477402735871886e+00,1.046585490913829242e+00,8.462010355320482846e-01,9.659534141937060614e-01,1.127217567633952422e+00
1.000000000000000000e+00,9.789907828845308968e-01,1.026695037728121873e+00,1.848477811708194141e+00,9.075219504855888131e-01,1.145868124970654822e+00,9.890536116298658253e-01,1.192912154173900730e+00,8.933176065797859833e-01,1.084789616679945778e+00
1.000000000000000000e+00,1.031635798006812266e+00,1.005775702111822323e+00,2.495865568910499377e+00,8.672974210022810215e-01,1.144253983221363624e+00,1.024050362417088245e+00,9.264705404490487517e-01,9.396805902449523185e-01,1.108420134589224171e+00
1.000000000000000000e+00,1.010967719211875782e+00,1.130681438609884681e+00,2.654994695517610914e+00,9.878568775407152724e-01,1.273505999679054090e+00,1.078354486561113212e+00,1.315639772085591686e+00,9.778143279333886273e-01,1.178894645188837798e+00
1.000000000000000000e+00,9.821408443363459639e-01,9.389713013884396497e-01,1.099469709510499715e+00,8.470613145964099866e-01,1.030881288180469424e+00,9.541496093299322023e-01,8.263034346873271430e-01,8.744711646325759036e-01,1.033828054027288612e+00
1.000000000000000000e+00,1.082985880031535286e+00,1.092817131276038634e+00,2.520703827331583380e+00,9.536515046071156743e-01,1.231982757944961593e+00,1.117317391564095486e+00,9.875305189450022114e-01,1.030211740294167955e+00,1.204423042834023017e+00
1.000000000000000000e+00,1.014244063202202506e+00,1.009159627871222487e+00,2.131246138859919537e+00,8.811956081856541223e-01,1.137123647556790962e+00,9.780672353908678174e-01,1.329409998744609078e+00,8.770022914075331633e-01,1.079132179374202583e+00
1.000000000000000000e+00,1.030680845269173362e+00,8.966020689133888943e-01,1.915727794414450624e+00,7.752805135736838826e-01,1.017923624253093795e+00,9.350523228477217730e-01,1.365834330227099880e+00,8.326122021625095293e-01,1.037492443532934017e+00
1.000000000000000000e+00,1.027043937723678413e+00,9.839569731339012915e-01,3.292360106813483789e+00,8.249102467524087601e-01,1.143003699515393823e+00,1.021281954326447083e+00,9.854381900281284912e-01,9.342686294754558585e-01,1.108295279177438308e+00
1.000000000000000000e+00,9.888308258431885989e-01,9.564357609607209154e-01,1.937982404340111264e+00,8.344115567673481282e-01,1.078459965154093814e+00,9.896896413649042268e-01,1.128180831075283441e+00,8.965873376269321016e-01,1.082791945102876241e+00
1.000000000000000000e+00,1.019544660870407071e+00,1.104880657465990179e+00,3.030425175680856231e+00,9.522917892291782316e-01,1.257469525702802127e+00,1.043158602799256096e+00,1.086724620679708320e+00,9.517828806100097072e-01,1.134534324988502485e+00
1.000000000000000000e+00,1.013810480948313275e+00,9.837642235667074520e-01,1.306533917011339030e+00,8.835726002083571506e-01,1.083955846925057642e+00,9.631424205016312357e-01,1.325982904412890129e+00,8.622078285562276845e-01,1.064077012447034676e+00
1.000000000000000000e+00,1.053208103694558195e+00,1.069444033411880435e+00,2.491037833892694842e+00,9.310997459065253334e-01,1.207788320917235536e+00,1.011683282813737206e+00,1.044831493302492920e+00,9.220861325837119704e-01,1.101280433043762441e+00
1.000000000000000000e+00,1.008310242003715773e+00,9.969118378970823757e-01,1.405915636020591553e+00,8.929794992595176950e-01,1.100844176534647056e+00,9.764396156582798580e-01,1.189968568710674912e+00,8.808218008583281744e-01,1.072057430458231542e+00
1.000000000000000000e+00,1.029072845970945282e+00,9.835184317309774160e-01,1.406530802889203180e+00,8.795633574692640622e-01,1.087473505992690770e+00,9.850454232971915802e-01,1.388331120009403508e+00,8.817650976719484390e-01,1.088325748922434721e+00
1.000000000000000000e+00,9.851061138990064858e-01,1.033083725906310146e+00,1.892602133795236563e+00,9.124966589614028623e-01,1.153670792851217541e+00,9.893410825300688050e-01,1.272839609472169675e+00,8.904498226154707874e-01,1.088232342444666712e+00
1.000000000000000000e+00,1.008826483671640073e+00,9.880124500527178721e-01,2.164211921621547852e+00,8.590625642978143572e-01,1.116962335807621498e+00,1.003246396230331738e+00,1.108177907552505115e+00,9.109731471312163542e-01,1.095519645329447123e+00
1.000000000000000000e+00,1.018755253407704897e+00,1.043467770382502158e+00,1.013810028015617704e+00,9.552107298290732906e-01,1.131724810935931025e+00,1.038456789610767039e+00,1.138883979251163581e+00,9.449138936251149090e-01,1.131999685596419170e+00
1.000000000000000000e+00,1.037123013230968782e+00,9.862971192247284025e-01,2.205498347895014977e+00,8.561230630286222887e-01,1.116471175420834516e+00,1.012758403193863455e+00,1.559859638604345067e+00,9.032836865907823976e-01,1.122233119796944401e+00
1.000000000000000000e+00,1.017845275453978848e+00,1.058462894671589272e+00,9.385374453188120469e+00,7.899303845378347066e-01,1.326995404805343837e+00,9.670556923843578456e-01,1.229534727039722997e+00,8.698612418494039433e-01,1.064250142919311859e+00
1.000000000000000000e+00,1.000136909168779509e+00,1.039756047359964075e+00,2.159450220824902456e+00,9.109480975407006076e-01,1.168563997179227432e+00,9.848760700727825501e-01,1.168563698098361137e+00,8.901221329238211410e-01,1.079630007221743959e+00
1.000000000000000000e+00,9.701401426096654124e-01,9.825349287102528306e-01,2.741660060365166185e+00,8.373980189464107493e-01,1.127671838474094912e+00,9.557897003599795660e-01,1.395406672139878568e+00,8.522465279950905970e-01,1.059332872724868535e+00
1.000000000000000000e+00,1.024300472541530782e+00,9.331425772121768603e-01,5.523464953374245034e+00,7.271379997636041592e-01,1.139147154660749672e+00,9.499051048992053214e-01,1.361912341907807411e+00,8.476121681667697638e-01,1.052198041631640990e+00
1.000000000000000000e+00,1.045057926503258461e+00,9.984933571139970043e-01,1.656193730523494834e+00,8.856888019295625636e-01,1.111297912298431445e+00,9.711192964265291661e-01,1.192799078904701826e+00,8.753878288568704980e-01,1.066850763996187723e+00
1.000000000000000000e+00,1.020913577711241027e+00,9.710961019252463133e-01,2.025851789718607243e+00,8.463362346971748940e-01,1.095855969153317622e+00,1.005614970989402890e+00,9.847205235820594149e-01,9.186333365670394935e-01,1.092596605411766397e+00
1.000000000000000000e+00,1.015920182178690956e+00,9.110064006480663723e-01,3.159531106619308805e+00,7.552010432357569858e-01,1.066811758060375759e+00,9.518812138720275096e-01,1.025616360110086056e+00,8.631117618178562045e-01,1.040650665926198704e+00
1.000000000000000000e+00,1.044202042939085695e+00,8.237138877235229417e-01,9.938136582897575622e+00,5.473867428504239907e-01,1.100041032596621893e+00,1.007918576551953826e+00,1.021240483628419682e+00,9.193386980026247990e-01,1.096498455101282854e+00
1.000000000000000000e+00,1.006695747486613834e+00,1.051647463842512398e+00,1.537416485623202655e+00,9.429631579729886859e-01,1.160331769712036110e+00,1.009993723846972058e+00,1.048218517726414500e+00,9.202514678278838067e-01,1.099735979866060420e+00
1.000000000000000000e+00,1.015137632853915228e+00,9.951100439666490383e-01,3.250131880541482943e+00,8.370865860100016320e-01,1.153133501923296445e+00,9.117528160806344095e-01,1.365768365431142772e+00,8.093151691666187197e-01,1.014190462994650099e+00
1.000000000000000000e+00,1.049301229340550146e+00,9.829082579463428448e-01,1.948936428450858127e+00,8.605396820492865473e-01,1.105276833843399142e+00,9.537585152632021002e-01,1.228685588962409758e+00,8.565976326142883401e-01,1.050919397912115860e+00
1.000000000000000000e+00,1.012083180600435561e+00,1.207955049372748890e+00,1.336625578983032447e+01,8.874934814984960507e-01,1.528416617247001730e+00,1.067102103877236807e+00,1.717945337321926669e+00,9.522138206812911232e-01,1.181990387073182491e+00
1.000000000000000000e+00,1.022908214089620405e+00,1.017027188039789865e+00,2.163568245394241529e+00,8.880964797387298493e-01,1.145957896340849880e+00,1.075311776345055481e+00,9.666851719911272456e-01,9.891303658585577363e-01,1.161493186831553226e+00
1.000000000000000000e+00,1.019951490353897317e+00,1.020597322726664036e+00,2.683000176313708796e+00,8.770214648861012208e-01,1.164173180567226851e+00,1.053692397267108172e+00,9.389420146181662874e-01,9.687566610501641140e-01,1.138628133484052229e+00
1.000000000000000000e+00,9.946454074058701522e-01,8.762539818640029399e-01,3.193371767481525403e+00,7.196164577393090456e-01,1.032891505988696723e+00,9.935307815299609935e-01,1.128657443011201078e+00,9.004088138416456166e-01,1.086652749218276481e+00
1.000000000000000000e+00,1.103567884786417874e+00,1.222998806279741446e+00,4.527468315677604771e+00,1.036490241964281189e+00,1.409507370595201703e+00,1.079280908348783319e+00,1.119184483896196181e+00,9.865505561081536756e-01,1.172011260589413073e+00
1.000000000000000000e+00,1.002261303295031158e+00,9.590348545047572282e-01,3.393883055243358982e+00,7.975545699804668098e-01,1.120515139029047536e+00,9.621818056430817556e-01,1.063360168196992195e+00,8.717937044112762379e-01,1.052569906874887273e+00
1.000000000000000000e+00,1.009020132012117488e+00,1.038328254384526028e+00,3.056709901097842685e+00,8.850790667451948757e-01,1.191577442023857181e+00,1.004124826859447372e+00,9.971032813829937558e-01,9.165980085034610703e-01,1.091651645215433675e+00
1.000000000000000000e+00,1.018723874721337852e+00,1.054154919122243239e+00,2.791259145675557996e+00,9.077110654852453830e-01,1.200598772759241095e+00,1.046734231397807191e+00,1.167571918275813969e+00,9.520205124205822766e-01,1.141447950375032105e+00
1.000000000000000000e+00,1.033651201904132400e+00,1.110913625277900385e+00,1.769576950768437573e+00,9.943116800619475892e-01,1.227515570493853181e+00,1.072734089695734028e+00,1.123433169436833134e+00,9.798278911543176761e-01,1.165640288237150379e+00
1.000000000000000000e+00,1.033303934092334675e+00,9.689469847555958193e-01,2.106037621588567887e+00,8.417419995773831598e-01,1.096151969933808479e+00,1.008408079406231561e+00,1.011411477624163613e+00,9.202555033526529371e-01,1.096560655459810185e+00
1.000000000000000000e+00,9.866825694903911259e-01,1.044458254049424051e+00,3.556470720829092880e+00,8.791552720972701795e-01,1.209761236001577922e+00,1.009975203024029433e+00,1.323570634031514759e+00,9.091324645874373500e-01,1.110817941460621627e+00
1.000000000000000000e+00,1.062018795352941636e+00,1.009105254569341525e+00,1.761116098677445674e+00,8.927823969301029727e-01,1.125428112208580078e+00,1.039584076464337592e+00,1.295370049080500685e+00,9.398214223241468934e-01,1.139346730604528179e+00
1.000000000000000000e+00,1.023330317650248622e+00,9.282906079236308283e-01,1.963903139857220204e+00,8.054530704843325672e-01,1.051128145362929089e+00,9.359575742085298744e-01,1.023751905533603512e+00,8.472688452707680673e-01,1.024646303146291570e+00
1.000000000000000000e+00,9.933256704839157347e-01,9.220221801863158761e-01,1.537225549053205853e+00,8.133446234485717241e-01,1.030699736924060028e+00,9.266160792772529797e-01,9.071143524257241353e-01,8.431323024547030531e-01,1.010099856099802906e+00
1.000000000000000000e+00,1.010861932983836864e+00,9.351625474939404548e-01,1.077821245262343242e+00,8.441619090807972459e-01,1.026163185907083664e+00,9.340781757552029108e-01,1.017802708504000453e+00,8.456475149526400115e-01,1.022508836557765921e+00
1.000000000000000000e+00,1.009371730186159111e+00,9.886938914813744317e-01,1.506749528122259596e+00,8.810990125397215600e-01,1.096288770423027303e+00,1.018754863329038862e+00,1.469027739419000778e+00,9.125153512466499528e-01,1.124994375411427772e+00
1.000000000000000000e+00,1.024411551219608585e+00,1.003302604396285158e+00,2.157701053771995614e+00,8.745468327340368830e-01,1.132058376058533433e+00,1.021813443510807051e+00,1.532945608213889477e+00,9.132872821623609916e-01,1.130339604859253111e+00
1.000000000000000000e+00,9.792845261832117121e-01,9.878515021473892599e-01,1.875677415423181893e+00,8.678048248998311287e-01,1.107898179394947391e+00,1.015478093476792409e+00,1.407596796240305315e+00,9.114836335047654670e-01,1.119472553448819241e+00
1.000000000000000000e+00,1.022347844112677429e+00,9.870507488189912415e-01,2.295746319761195142e+00,8.542400635410769549e-01,1.119861434096905528e+00,9.538186249919887727e-01,1.287893272549779811e+00,8.543442986979420395e-01,1.053292951286035395e+00
1.000000000000000000e+00,1.052563405359282500e+00,1.027462482949626388e+00,2.111198177636880668e+00,9.001017439504368500e-01,1.154823221948815926e+00,1.042519675809378210e+00,1.094554381714212044e+00,9.508153671560404252e-01,1.134223984462715995e+00
1.000000000000000000e+00,1.050659790537749716e+00,9.127369374419611603e-01,3.297651938368743707e+00,7.535624439674263320e-01,1.071911430916495878e+00,9.238916006865636188e-01,1.298203078164351432e+00,8.240199135567651822e-01,1.023763287816362055e+00
1.000000000000000000e+00,1.015064771214604145e+00,1.017377427795967293e+00,2.193454443556395628e+00,8.875592889218774095e-01,1.147195566670057287e+00,9.845721883774788408e-01,1.130414598085436317e+00,8.913777602177974657e-01,1.077766616537160216e+00
1.000000000000000000e+00,1.023058717793133399e+00,1.031321646722744845e+00,5.729939745434589504e+00,8.215020264482741918e-01,1.241141266997215498e+00,9.914225223359338646e-01,1.269305001651397813e+00,8.926686657596561991e-01,1.090176378912211419e+00
1.000000000000000000e+00,9.961348582631157633e-01,1.011937356420534728e+00,1.394719176290114326e+00,9.084196942788875795e-01,1.115455018562181877e+00,9.939458027391246953e-01,9.506376220193646365e-01,9.084827172723619615e-01,1.079408888205887429e+00
1.000000000000000000e+00,1.018226013147310649e+00,9.512824373774005915e-01,2.673507875174881754e+00,8.079607861639721555e-01,1.094604088590829027e+00,9.877414354962694709e-01,9.643092797788956894e-01,9.016659973132592487e-01,1.073816873679279693e+00
1.000000000000000000e+00,1.017306854556896845e+00,9.981994445655688608e-01,2.452835851553319735e+00,8.609200636860847577e-01,1.135478825445052964e+00,9.976846685052153108e-01,1.092874385537393689e+00,9.060507638685530996e-01,1.089318573141877522e+00
1.000000000000000000e+00,1.025235397885382982e+00,1.082280499514357786e+00,3.468289179696184110e+00,9.190396975516079703e-01,1.245521301477107601e+00,1.063607553851136700e+00,1.411480046271052835e+00,9.594697437555246289e-01,1.167745363946748771e+00
1.000000000000000000e+00,1.007992613924051373e+00,9.156181582094080618e-01,3.280915115117043701e+00,7.568481137662976810e-01,1.074388202652518443e+00,9.438523539490734082e-01,1.126561319106915038e+00,8.508168987346109713e-01,1.036887809163535845e+00
1.000000000000000000e+00,1.013869858488922748e+00,9.977058388033315239e-01,1.676981062761843333e+00,8.841955709796152085e-01,1.111216106627047839e+00,9.717438395669715234e-01,1.188911766697355432e+00,8.761684929241833064e-01,1.067319186209759740e+00
1.000000000000000000e+00,9.801277320623202893e-01,1.027109751601590126e+00,4.182025284408117827e+00,8.478575921580719932e-01,1.206361911045108259e+00,9.879459224153520625e-01,1.228343229506354328e+00,8.907985771045139334e-01,1.085093267726190192e+00
1.000000000000000000e+00,1.028088684244137685e+00,1.179480365672053166e+00,8.120997624255940295e+00,9.296899556345914473e-01,1.429270775709514885e+00,1.074535697430359038e+00,1.216985734907407357e+00,9.778385165074355845e-01,1.171232878353282381e+00
1.000000000000000000e+00,9.759078750179341899e-01,9.228710307214105235e-01,2.551701897966892840e+00,7.828523318899357486e-01,1.062889729552885187e+00,9.906489883913821570e-01,1.059531832410155694e+00,9.004237426185182080e-01,1.080874234164246106e+00
1.000000000000000000e+00,1.060254893143607102e+00,9.831284224043684850e-01,2.006194601952493439e+00,8.589753138419108369e-01,1.107281530966826244e+00,1.005740396039153994e+00,1.106602523590902276e+00,9.135327580190115704e-01,1.097948034059296418e+00
1.000000000000000000e+00,9.634137672513971573e-01,1.028713368973434683e+00,4.849335333397392311e+00,8.356889838984943308e-01,1.221737754048374924e+00,9.262269001573854021e-01,1.258501964562921849e+00,8.278941879293082451e-01,1.024559612385462559e+00
1.000000000000000000e+00,1.010579434974438584e+00,1.080420658737404560e+00,2.349530226630044183e+00,9.460632598445860575e-01,1.214778057630223174e+00,9.628718604985869733e-01,1.081916504007807811e+00,8.716985042831180142e-01,1.054045216714055933e+00
1.000000000000000000e+00,9.911090824987310866e-01,8.628634968228804381e-01,4.371651043485897503e+00,6.795924699328920182e-01,1.046134523712868747e+00,8.949869736999989112e-01,1.119903598857979743e+00,8.022268350048372687e-01,9.877471123951605536e-01
1.000000000000000000e+00,1.022474781011001088e+00,1.031366971396741050e+00,3.199537243739442705e+00,8.745783093350381066e-01,1.188155633458443994e+00,1.032084077488929497e+00,1.606197997693324719e+00,9.209951921048491474e-01,1.143172962873009846e+00
1.000000000000000000e+00,9.972191040787834471e-01,9.496227096674962898e-01,1.594047030059408732e+00,8.389548184733813807e-01,1.060290600861611088e+00,9.150416925080103736e-01,9.881960630157228254e-01,8.279066938486748795e-01,1.002176691167345979e+00
1.000000000000000000e+00,1.008586160644527219e+00,9.389107855350803389e-01,2.275992394246422190e+00,8.066727245863727358e-01,1.071148846483787942e+00,1.028277473870981229e+00,1.220907202448092255e+00,9.314246256018199333e-01,1.125130322140142525e+00
1.000000000000000000e+00,1.026663988335910327e+00,1.002906501646104065e+00,4.434745185214700847e+00,8.183176769382101146e-01,1.187495326353998015e+00,1.048862899642905244e+00,1.157488444100572611e+00,9.545590544736146654e-01,1.143166744812195823e+00
1.000000000000000000e+00,9.783021993167997366e-01,9.885710365304503089e-01,2.203308266180489028e+00,8.584616284512573969e-01,1.118680444609643221e+00,9.897731583675498657e-01,1.128465283880537351e+00,8.966591182387328995e-01,1.082887198496366832e+00
1.000000000000000000e+00,1.016729114252526545e+00,9.416386075102141096e-01,1.939519741497113481e+00,8.195660140345668587e-01,1.063711200985861360e+00,9.159937715563271077e-01,1.381361068798340863e+00,8.129730291604804204e-01,1.019014513952173795e+00
1.000000000000000000e+00,1.052418540857428031e+00,1.108443048271130493e+00,1.484467896020438271e+00,1.001646682515060727e+00,1.215239414027200260e+00,1.086340413429573992e+00,1.003935970775458264e+00,9.985142165936526926e-01,1.174166610265495292e+00
1.000000000000000000e+00,9.567873002233225899e-01,9.928151362116496292e-01,3.924453465701094768e+00,8.191707845394036180e-01,1.166459487883895640e+00,9.566155231262147840e-01,1.511546117404680034e+00,8.488495213944828865e-01,1.064381524857946681e+00
1.000000000000000000e+00,1.037921809069172863e+00,1.009596994845288753e+00,2.415917301206740753e+00,8.733546526434914359e-01,1.145839337047086071e+00,1.038133296159388541e+00,1.706671274472330024e+00,9.236226122210511313e-01,1.152643980097725951e+00
1.000000000000000000e+00,1.043972490477805160e+00,1.019276729072502219e+00,3.993451990151666298e+00,8.441125480001914205e-01,1.194440910144813017e+00,1.032000130813550243e+00,8.823801463502118914e-01,9.496623925616529682e-01,1.114337869065447517e+00
1.000000000000000000e+00,1.025144480690046933e+00,1.008196639060877642e+00,1.590749510368180797e+00,8.976432734944652658e-01,1.118750004627290018e+00,1.020393928542968842e+00,1.016750143154035779e+00,9.320090050555261962e-01,1.108778852030411377e+00
1.000000000000000000e+00,1.047379472168475045e+00,9.554586155974980066e-01,1.945445178106693263e+00,8.331996920277668917e-01,1.077717539167229122e+00,9.933494018160673455e-01,1.339784399075315990e+00,8.918908807595514743e-01,1.094807922872583106e+00
1.000000000000000000e+00,1.009266779358649391e+00,9.651886070834416742e-01,5.047502447688213323e+00,7.682597600191325427e-01,1.162117454147750806e+00,9.463529266397849860e-01,1.487295879227418238e+00,8.394548831624598639e-01,1.053250970117110219e+00
1.000000000000000000e+00,1.037087150059397223e+00,9.957098607770006327e-01,2.270753570059423687e+00,8.636240786902046329e-01,1.127795642863796743e+00,9.905269918272140428e-01,1.503663599405931084e+00,8.830423502873380182e-01,1.098011633367090178e+00
1.000000000000000000e+00,1.009359554096967981e+00,9.892797103306233408e-01,2.037468545487821636e+00,8.641626518266286583e-01,1.114396768834617912e+00,1.046291766834208659e+00,1.242227313166580638e+00,9.485969312873822057e-01,1.143986602381035222e+00
1.000000000000000000e+00,1.074680720126939271e+00,1.131401564430816409e+00,1.840045279079615348e+00,1.012500614526181453e+00,1.250302514335451365e+00,1.104247078384778424e+00,1.213257470805002125e+00,1.007698128107268998e+00,1.200796028662287851e+00
1.000000000000000000e+00,1.036844512876502922e+00,1.084301810980647041e+00,1.856994927503393455e+00,9.648544860755070562e-01,1.203749135885787025e+00,1.045771791570531795e+00,9.548159990971897271e-01,9.601210923073995041e-01,1.131422490833664085e+00
1.000000000000000000e+00,9.828082905079880138e-01,9.545781895865236288e-01,2.032476789848080223e+00,8.296144921709911468e-01,1.079541887002056111e+00,9.653691997669460179e-01,9.865501937767723328e-01,8.783067942819968721e-01,1.052431605251895164e+00
1.000000000000000000e+00,9.960149017633666002e-01,9.295386782969211614e-01,1.732152623424490612e+00,8.141763142595321856e-01,1.044901042334310137e+00,9.768565478108671707e-01,8.747633123458293802e-01,8.948749554781033622e-01,1.058838140143631090e+00
1.000000000000000000e+00,1.022716487543989139e+00,9.821869579009839812e-01,1.918703833654168189e+00,8.607712040025227163e-01,1.103602711799445135e+00,9.788064981670860920e-01,1.211975492061006632e+00,8.823085702069317637e-01,1.075304426127240420e+00
1.000000000000000000e+00,1.026792404517015589e+00,1.000506995384524256e+00,2.395541926411762557e+00,8.648403903226784539e-01,1.136173600446370058e+00,1.009352088744399190e+00,1.406462227029824152e+00,9.053995486950308091e-01,1.113304628793767570e+00
1.000000000000000000e+00,1.042246989324191464e+00,1.029057928973212244e+00,1.809752210559619989e+00,9.111397870943153121e-01,1.146976070852109286e+00,9.899291085288902670e-01,9.280649269541216828e-01,9.054867705296738567e-01,1.074371446528106677e+00
1.000000000000000000e+00,1.014222781430103693e+00,1.085947539016356211e+00,3.129252142665909897e+00,9.308905492915111601e-01,1.241004528741201263e+00,1.053448911680566757e+00,1.190724153383200923e+00,9.578007448645017297e-01,1.149097078496631896e+00
1.000000000000000000e+00,1.027947212277084743e+00,9.632095332910978192e-01,1.521270392154580708e+00,8.550974401793554058e-01,1.071321626402840232e+00,9.813455872465872698e-01,1.285010582694931180e+00,8.819826499461949076e-01,1.080708524546979632e+00
1.000000000000000000e+00,9.933413699959905419e-01,1.128484742957842402e+00,2.929331974714054709e+00,9.784625998318257079e-01,1.278506886083859095e+00,1.043942843874078541e+00,1.270532634765771496e+00,9.451412429789899372e-01,1.142744444769167256e+00
1.000000000000000000e+00,1.030924246159135693e+00,1.039552014129347057e+00,3.014473084787195223e+00,8.873652880162035128e-01,1.191738740242490602e+00,9.906534819434325012e-01,9.619241545076435695e-01,9.046845592799890312e-01,1.076622404606875971e+00
1.000000000000000000e+00,1.041148269154755113e+00,1.126482501419523663e+00,4.341288883970759294e+00,9.438490139279791524e-01,1.309115988911068174e+00,1.067134993038910018e+00,1.288491426690956398e+00,9.676375693056697980e-01,1.166632416772150238e+00
1.000000000000000000e+00,9.870816846344523388e-01,9.119104435944521692e-01,3.439482701180053503e+00,7.493489675624396273e-01,1.074471919626464711e+00,9.520859895611083479e-01,9.521208869430560773e-01,8.665562567276610118e-01,1.037615722394555684e+00
1.000000000000000000e+00,1.019025340419428716e+00,1.061785430185160362e+00,3.119408307058663343e+00,9.069725175945333451e-01,1.216598342775787378e+00,9.953940012595106079e-01,1.111325249596652798e+00,9.029898121894202045e-01,1.087798190329601011e+00
1.000000000000000000e+00,9.701614591169358537e-01,1.055240162383737301e+00,1.093425799958097189e+00,9.635831435240882481e-01,1.146897181243386354e+00,1.040165145396653834e+00,1.030117831703549536e+00,9.512011002742297716e-01,1.129129190519077897e+00
1.000000000000000000e+00,9.628724185385170165e-01,9.516747571737751432e-01,4.474403027183178949e+00,7.662624238772713925e-01,1.137087090470279005e+00,9.328962621064971206e-01,9.988012866822366664e-01,8.452949490693231205e-01,1.020497575143671121e+00
1.000000000000000000e+00,9.916194504382122021e-01,9.816949454875412151e-01,1.848251864460321858e+00,8.625291419824183681e-01,1.100860748992664062e+00,9.636399905349376516e-01,9.197291098559433609e-01,8.795777356469964836e-01,1.047702245422878820e+00
1.000000000000000000e+00,1.003342720063259641e+00,1.085731275468191592e+00,4.585972167395061305e+00,8.980215491444613063e-01,1.273441001791921989e+00,1.087500187391977624e+00,1.219399210484459317e+00,9.907071710426862410e-01,1.184293203741269007e+00
1.000000000000000000e+00,1.079346983090701650e+00,1.107906724455588465e+00,1.336634584547526705e+00,1.006567537365916420e+00,1.209245911545260510e+00,1.067848297371544408e+00,1.284286574124826164e+00,9.685133558538897569e-01,1.167183238889198948e+00
1.000000000000000000e+00,1.038016344888971876e+00,1.039716072351269283e+00,1.203512844710979524e+00,9.435556340802038200e-01,1.135876510622334745e+00,9.820282237814893511e-01,1.007929816626893516e+00,8.940275057894879751e-01,1.070028941773490727e+00
1.000000000000000000e+00,1.027081502453297546e+00,9.983385369703363654e-01,1.199811670495153137e+00,9.023260740983302108e-01,1.094350999842342631e+00,9.839000450311253809e-01,9.332496435757909881e-01,8.992221632583654589e-01,1.068577926803885303e+00
1.000000000000000000e+00,1.009265153693613248e+00,1.118930511200052491e+00,3.454279139319833991e+00,9.560197458000270210e-01,1.281841276600077961e+00,1.068682015856169620e+00,1.141105932004128798e+00,9.750479136456281504e-01,1.162316118066710979e+00
1.000000000000000000e+00,1.005141223782170634e+00,1.122088242754312404e+00,4.020710632283803321e+00,9.463272575216308269e-01,1.297849227986993981e+00,1.027077813217822211e+00,1.401824364946588464e+00,9.232968084011524690e-01,1.130858818034492064e+00
1.000000000000000000e+00,9.722587784121490273e-01,9.063195580230317683e-01,2.405800870117743351e+00,7.703627661908888369e-01,1.042276349855174811e+00,9.647702641422922776e-01,1.499923128527379079e+00,8.574193937168431701e-01,1.072121134567741274e+00
1.000000000000000000e+00,9.879970294062133673e-01,9.857153670402931667e-01,1.809740636378195600e+00,8.677976022318431015e-01,1.103633131848743343e+00,9.861474857407775962e-01,9.649407027918726065e-01,9.000438713701223170e-01,1.072251100111432986e+00
1.000000000000000000e+00,1.026632935717895601e+00,1.075782452008378076e+00,1.690593124621499577e+00,9.618124336040103639e-01,1.189752470412745788e+00,1.078205461379692309e+00,1.158155695033316945e+00,9.838744387197000396e-01,1.172536484039684579e+00
1.000000000000000000e+00,9.633704468632772189e-01,9.471178896412881798e-01,1.750549326706717146e+00,8.311445281010058084e-01,1.063091251181570662e+00,9.240011741981797311e-01,1.090877548897260629e+00,8.324510219116464382e-01,1.015551326484712913e+00
1.000000000000000000e+00,1.031104727885397754e+00,1.009731241211229147e+00,1.796128168144005999e+00,8.922577891402014849e-01,1.127204693282256809e+00,1.022846109578303686e+00,9.182016028927471041e-01,9.388536899480444120e-01,1.106838529208562960e+00
1.000000000000000000e+00,1.054258094583238714e+00,1.069714327286198197e+00,1.810073575015599623e+00,9.517857162897149781e-01,1.187642938282681415e+00,9.868951732899940987e-01,1.055031813126087847e+00,8.968617326881246354e-01,1.076928613891863673e+00
1.000000000000000000e+00,9.445695705065138004e-01,9.458903455756437761e-01,3.145555705617587794e+00,7.904299532006049400e-01,1.101350737950682612e+00,1.003150705927613684e+00,8.989036658551824432e-01,9.200456119471690508e-01,1.086255799908058428e+00
1.000000000000000000e+00,9.970394357372690530e-01,1.047388031056020186e+00,2.438665157255849536e+00,9.105057745863515128e-01,1.184270287525688747e+00,1.027195647973057291e+00,9.698283929617607102e-01,9.408742398010180308e-01,1.113517056145096440e+00
1.000000000000000000e+00,1.033079722460355176e+00,1.022343389477005982e+00,2.102822390495545424e+00,8.952355416049907477e-01,1.149451237349021326e+00,1.032664903772172682e+00,1.217777713265948192e+00,9.359362641323796250e-01,1.129393543411965739e+00
